Date,Low,Open,Volume,High,Close,Day Result
2022-04-04,69.66000366210938,70.6500015258789,1601700,70.81999969482422,70.58999633789062,0
2022-04-05,70.4800033569336,70.76000213623047,1933900,71.88999938964844,71.11000061035156,1
2022-04-06,71.16999816894531,71.47000122070312,3617600,73.63999938964844,73.55999755859375,1
2022-04-07,71.80000305175781,72.95999908447266,3050700,73.13999938964844,72.36000061035156,0
2022-04-08,72.11000061035156,72.70999908447266,1834100,72.97000122070312,72.51000213623047,0
2022-04-11,72.02999877929688,72.66999816894531,1634300,73.18000030517578,72.23999786376953,0
2022-04-12,71.6500015258789,72.01000213623047,1473900,73.04000091552734,72.83000183105469,1
2022-04-13,71.83999633789062,72.77999877929688,1701400,73.05999755859375,71.9000015258789,0
2022-04-14,71.54000091552734,72.08000183105469,2472100,72.37000274658203,71.55000305175781,0
2022-04-18,71.19000244140625,71.80000305175781,1017800,72.18000030517578,71.44000244140625,0
2022-04-19,71.55000305175781,71.55999755859375,1707300,72.55000305175781,72.30999755859375,1
2022-04-20,72.44000244140625,72.94999694824219,1481500,73.25,73.04000091552734,1
2022-04-21,72.56999969482422,72.9000015258789,1311100,73.76000213623047,72.83999633789062,0
2022-04-22,71.62999725341797,72.7699966430664,1360300,72.79000091552734,71.76000213623047,0
2022-04-25,69.91000366210938,72.02999877929688,2958600,72.19000244140625,70.58999633789062,0
2022-04-26,70.2300033569336,70.2300033569336,1593000,71.45999908447266,70.37999725341797,1
2022-04-27,69.88999938964844,70.4000015258789,1391300,71.20999908447266,70.20999908447266,0
2022-04-28,69.76000213623047,70.37000274658203,2037000,71.08999633789062,70.87000274658203,1
2022-04-29,68.55000305175781,70.5199966430664,2110700,70.5999984741211,68.69000244140625,0
2022-05-02,67.22000122070312,69.16000366210938,2015400,69.55999755859375,67.80000305175781,0
2022-05-03,67.38999938964844,67.9800033569336,2112100,69.16999816894531,67.48999786376953,0
2022-05-04,67.4800033569336,67.52999877929688,2247400,69.0,68.83999633789062,1
2022-05-05,66.98999786376953,68.20999908447266,1370900,68.5199966430664,67.4800033569336,0
2022-05-06,66.91999816894531,67.19999694824219,2060700,68.01000213623047,67.75,1
2022-05-09,67.19000244140625,67.44999694824219,395850,68.28500366210938,68.16999816894531,1
